"ccpageid";"name";"party";"category";"country"
"12348629";"Franziska Mascheck";"SPD";"Political";"Germany"
"12349403";"Anja Troff-Schaffarzyk";"SPD";"Political";"Germany"
"12348443";"Delara BURKHARDT";"Sozialdemokratische Partei Deutschlands";"Political";"Germany"
"12349166";"Martin SCHIRDEWAN";"DIE LINKE.";"Political";"Germany"
"12348576";"Dr. Michael Espendiller";"AfD";"Political";"Germany"
"12348503";"Dieter Janecek";"GRÜNE";"Political";"Germany"
"12348260";"Anke Rehlinger";"SPD";"Political";"Germany"
"12348798";"Kai Wegner";"CDU";"Political";"Germany"
"12348814";"Kathrin Vogler";"DIELINKE";"Political";"Germany"
"12349108";"Dr. Ralf Stegner";"SPD";"Political";"Germany"
"12348744";"Jan Korte";"DIELINKE";"Political";"Germany"
"12348777";"Josephine Ortleb";"SPD";"Political";"Germany"
"12348438";"David McALLISTER";"Christlich Demokratische Union Deutschlands";"Political";"Germany"
"12349038";"Norbert LINS";"Christlich Demokratische Union Deutschlands";"Political";"Germany"
"12348192";"Knut Abraham";"CDU";"Political";"Germany"
"12349385";"Zentralverband des Deutschen Handwerks";"";"Societal";"Germany"
"12348708";"Henning Otte";"CDU";"Political";"Germany"
"12348385";"Caritas Deutschland";"";"Societal";"Germany"
"12348240";"Andreas Schwarz";"SPD";"Political";"Germany"
"12348873";"Leif-Erik Holm";"AfD";"Political";"Germany"
"12348293";"Aydan Özoğuz";"SPD";"Political";"Germany"
"12349218";"Stefan Rouenhoff";"CDU";"Political";"Germany"
"12348336";"Bodo Ramelow";"DIELINKE";"Political";"Germany"
"12348199";"Ärzte gegen Tierversuche";"";"Societal";"Germany"
"12348290";"Axel Schäfer (Bochum)";"SPD";"Political";"Germany"
"12348449";"Dennis RADTKE";"Christlich Demokratische Union Deutschlands";"Political";"Germany"
"12349292";"Tim Klüssendorf";"SPD";"Political";"Germany"
"12348733";"Isabel Cademartori";"SPD";"Political";"Germany"
"12348749";"Jan Dieren";"SPD";"Political";"Germany"
"12349022";"Brian Nickholz";"SPD";"Political";"Germany"
"12348606";"Florian Müller";"CDU";"Political";"Germany"
"12348969";"Dietmar Friedhoff";"AfD";"Political";"Germany"
"12348997";"Michael Thews";"SPD";"Political";"Germany"
"12349335";"Marja-Liisa Völlers";"SPD";"Political";"Germany"
"12348609";"Focus Magazine";"";"Media";"Germany"
"12348876";"Lena DÜPONT";"Christlich Demokratische Union Deutschlands";"Political";"Germany"
"12348653";"Gewerkschaft Nahrung-Genuss-Gaststätten";"";"Societal";"Germany"
"12349282";"Thorsten Frei";"CDU";"Political";"Germany"
"12348399";"CDU/CSU-Bundestagsfraktion";"CDU";"Political";"Germany"
"12348919";"Markus FERBER";"Christlich-Soziale Union in Bayern e.V.";"Political";"Germany"
"12348943";"Matthias Moosdorf";"AfD";"Political";"Germany"
"12348785";"Jürgen Trittin";"GRÜNE";"Political";"Germany"
"12349031";"Dr. Nils Schmidt";"SPD";"Political";"Germany"
"12348669";"Hermann Gröhe";"CDU";"Political";"Germany"
"12348407";"Christian Sauter";"FDP";"Political";"Germany"
"12349269";"Thomas Jarzombek";"CDU";"Political";"Germany"
"12349295";"Timon Gremmels";"SPD";"Political";"Germany"
"12349236";"Benjamin Strasser";"FDP";"Political";"Germany"
"12348607";"Dr. Florian Toncar";"FDP";"Political";"Germany"
"12348338";"Börsenverein des Deutschen Buchhandels";"";"Societal";"Germany"
"12349279";"Thomas Hitschler";"SPD";"Political";"Germany"
"12348217";"Alexander Engelhard";"CSU";"Political";"Germany"
"12348940";"Dr. Mathias Middelberg";"CDU";"Political";"Germany"
"12348229";"Dr. Anna Lührmann";"GRÜNE";"Political";"Germany"
"12348639";"Gabriele Katzmarek";"SPD";"Political";"Germany"
"12348726";"Dr. Ottilie Klein";"CDU";"Political";"Germany"
"12348977";"Mehr Demokratie";"";"Societal";"Germany"
"12348529";"Dr. Christoph Hoffmann";"FDP";"Political";"Germany"
"12348626";"Frank Junge";"SPD";"Political";"Germany"
"12349082";"Peter Heidt";"FDP";"Political";"Germany"
"12349255";"Marion WALSMANN";"Christlich Demokratische Union Deutschlands";"Political";"Germany"
"12349050";"Olaf in der Beek";"FDP";"Political";"Germany"
"12348611";"Focus Online Digital";"";"Media";"Germany"
"12349302";"Torsten Herbst";"FDP";"Political";"Germany"
"12348295";"Lisa Badum";"GRÜNE";"Political";"Germany"
"12348918";"Mark Helfrich";"CDU";"Political";"Germany"
"12349067";"Pascal Kober";"FDP";"Political";"Germany"
"12349140";"Ronja Kemmer";"CDU";"Political";"Germany"
"12348755";"Gyde Jensen";"FDP";"Political";"Germany"
"12348250";"Anikó Glogowski-Merten";"FDP";"Political";"Germany"
"12348858";"Kristine Lütke";"FDP";"Political";"Germany"
"12348962";"Martin Gerster";"SPD";"Political";"Germany"
"12348875";"Lena Werner";"SPD";"Political";"Germany"
"12349045";"Lennard Oehl";"SPD";"Political";"Germany"
"12349253";"Tobias B. Bacherle";"GRÜNE";"Political";"Germany"
"12349178";"Sebastian Roloff";"SPD";"Political";"Germany"
"12349061";"Petra Nicolaisen";"CDU";"Political";"Germany"
"12348440";"Deutsche Bischofskonferenz";"";"Societal";"Germany"
"12349309";"Uli Grötsch";"SPD";"Political";"Germany"
"12348223";"Muhanad Al-Halak";"FDP";"Political";"Germany"
"12348226";"Norbert Maria Altenkamp";"CDU";"Political";"Germany"
"12348782";"Jürgen Berghahn";"SPD";"Political";"Germany"
"12348228";"Renata Alt";"FDP";"Political";"Germany"
"12348716";"Hannah NEUMANN";"Bündnis 90/Die Grünen";"Political";"Germany"
"12348819";"Katja Adler";"FDP";"Political";"Germany"
"12349160";"Sara Nanni";"GRÜNE";"Political";"Germany"
"12348284";"Artur Auernhammer";"CSU";"Political";"Germany"
"12348874";"Dr. Katja Leikert";"CDU";"Political";"Germany"
"12348729";"Ingo Bodtke";"FDP";"Political";"Germany"
"12348771";"Johannes Steiniger";"CDU";"Political";"Germany"
"12348610";"Focus Online Auto";"";"Media";"Germany"
"12348982";"Menschen für Tierrechte";"";"Societal";"Germany"
"12348806";"Karsten Klein";"FDP";"Political";"Germany"
"12348963";"Metin Hakverdi";"SPD";"Political";"Germany"
"12348311";"Bernd LANGE";"Sozialdemokratische Partei Deutschlands";"Political";"Germany"
"12348665";"Golem.de";"";"Media";"Germany"
"12348243";"Andreas Mattfeldt";"CDU";"Political";"Germany"
"12349119";"Renate Künast";"GRÜNE";"Political";"Germany"
"12348267";"Anne Will";"";"Media";"Germany"
"12348532";"Dr. Marc Jongen";"AfD";"Political";"Germany"
"12348574";"Canan Bayram";"GRÜNE";"Political";"Germany"
"12348283";"Attac Deutschland";"";"Societal";"Germany"
"12348347";"Leni Breymaier";"SPD";"Political";"Germany"
"12348824";"Dr. Malte Kaufmann";"AfD";"Political";"Germany"
"12349066";"Die Humanisten";"";"Political";"Germany"
"12348400";"CDU CSU Europa";"CDU";"Political";"Germany"
"12349112";"rbb Inforadio";"";"Media";"Germany"
"12348398";"Axel Müller";"CDU";"Political";"Germany"
"12349148";"Erwin Rüddel";"CDU";"Political";"Germany"
"12349027";"Nico Tippelt";"FDP";"Political";"Germany"
"12349053";"Oliver Kaczmarek";"SPD";"Political";"Germany"
"12349113";"Rebecca Schamber";"SPD";"Political";"Germany"
"12348651";"Gesine Dr. Lötzsch";"DIELINKE";"Political";"Germany"
"12348711";"Markus Herbrand";"FDP";"Political";"Germany"
"12348707";"Dr. Hendrik Hoppenstedt";"CDU";"Political";"Germany"
"12348573";"Erik von Malottki";"SPD";"Political";"Germany"
"12348212";"Albert Stegemann";"CDU";"Political";"Germany"
"12348897";"Macit Karaahmetoğlu";"SPD";"Political";"Germany"
"12348643";"Gewerkschaft der Polizei";"";"Societal";"Germany"
"12349170";"Nadine Schön";"CDU";"Political";"Germany"
"12349323";"VCD";"";"Societal";"Germany"
"12349372";"WWF Deutschland";"";"Societal";"Germany"
"12348394";"Christoffel-Blindenmission";"";"Societal";"Germany"
"12348305";"BP Bayernpartei";"";"Political";"Germany"
"12349290";"Tierschutzpartei";"";"Political";"Germany"
"12348672";"Beate Müller-Gemmeke";"GRÜNE";"Political";"Germany"
"12348748";"Jan Plobner";"SPD";"Political";"Germany"
"12348687";"Hansjörg Durz";"CSU";"Political";"Germany"
"12348281";"Astrid Damerow";"CDU";"Political";"Germany"
"12348767";"Jörn König";"AfD";"Political";"Germany"
"12348713";"Katja Hessel";"FDP";"Political";"Germany"
"12348339";"Gereon Bollmann";"AfD";"Political";"Germany"
"12348768";"Dr. Johann David Wadephul";"CDU";"Political";"Germany"
"12348796";"kabel eins";"";"Media";"Germany"
"12348934";"Martin Hess";"AfD";"Political";"Germany"
"12349081";"Peter Felser";"AfD";"Political";"Germany"
"12348539";"Dr. Christina Baum";"AfD";"Political";"Germany"
"12349299";"Tobias Matthias Peterka";"AfD";"Political";"Germany"
"12348605";"Filiz Polat";"GRÜNE";"Political";"Germany"
"12348831";"Kerstin Vieregge";"CDU";"Political";"Germany"
"12348473";"Deutscher Kanu-Verband";"";"Societal";"Germany"
"12348948";"Maik Außendorf";"GRÜNE";"Political";"Germany"
"12348257";"Dr. Anja Weisgerber";"CSU";"Political";"Germany"
"12349363";"Wir Bürger";"";"Political";"Germany"
"12348549";"Christian Dürr";"FDP";"Political";"Germany"
"12348832";"Kerstin Griese";"SPD";"Political";"Germany"
"12348282";"Ates Gürpinar";"DIELINKE";"Political";"Germany"
"12348378";"Bundeszentrale für gesundheitliche Aufklärung (BZgA)";"";"Societal";"Germany"
"12348834";"Kevin Leiser";"SPD";"Political";"Germany"
"12348548";"Deutsche Atlantische Gesellschaft";"";"Societal";"Germany"
"12348792";"Junge Liberale (JuLis)";"FDP";"Political";"Germany"
"12349229";"Stern TV";"";"Media";"Germany"
"12349333";"Vier Pfoten";"";"Societal";"Germany"
"12349088";"PIRATEN";"";"Political";"Germany"
"12349186";"Serap Güler";"CDU";"Political";"Germany"
"12349136";"Roger Beckamp";"AfD";"Political";"Germany"
"12348315";"Bernhard Daldrup";"SPD";"Political";"Germany"
"12348820";"Katrin Helling-Plahr";"FDP";"Political";"Germany"
"12348359";"Bund für Umwelt und Naturschutz Deutschland";"";"Societal";"Germany"
"12348495";"dieBasis Basisdemokratische Partei Deutschland";"";"Political";"Germany"
"12348844";"Lars Klingbeil";"SPD";"Political";"Germany"
"12349330";"Vereinte Dienstleistungsgewerkschaft";"";"Societal";"Germany"
"12348328";"Bild";"";"Media";"Germany"
"12349096";"ProSieben";"";"Media";"Germany"
"12348580";"Eugen Schmidt";"AfD";"Political";"Germany"
"12348437";"Das Erste";"";"Media";"Germany"
"12348381";"Capital";"";"Media";"Germany"
"12348854";"Maximilian KRAH";"Alternative für Deutschland";"Political";"Germany"
"12349130";"Robert Farle";"";"Political";"Germany"
"12348747";"Jan Ralf Nolte";"AfD";"Political";"Germany"
"12348270";"Dr. Anton Hofreiter";"GRÜNE";"Political";"Germany"
"12349316";"Deutsche Umwelthilfe";"";"Societal";"Germany"
"12348693";"Hart aber fair";"";"Media";"Germany"
"12349355";"WELT Nachrichtensender";"";"Media";"Germany"
"12349382";"ZDF heute";"";"Media";"Germany"
"12348608";"Focus";"";"Media";"Germany"
"12348239";"Andreas Scheuer";"CSU";"Political";"Germany"
"12348793";"Junge Union";"CDU";"Political";"Germany"
"12348434";"Daniela Ludwig";"CSU";"Political";"Germany"
"12348862";"Konstantin Kuhle";"FDP";"Political";"Germany"
"12348973";"Sabine VERHEYEN";"Christlich Demokratische Union Deutschlands";"Political";"Germany"
"12349175";"Armin Schwarz";"CDU";"Political";"Germany"
"12349353";"Die Welt";"";"Media";"Germany"
"12348233";"Philipp Amthor";"CDU";"Political";"Germany"
"12348662";"Katrin Göring-Eckardt";"GRÜNE";"Political";"Germany"
"12348628";"Frank Schwabe";"SPD";"Political";"Germany"
"12348912";"Dr. Marco Buschmann";"FDP";"Political";"Germany"
"12348913";"Marcus Bühl";"AfD";"Political";"Germany"
"12348377";"Petr Bystron";"AfD";"Political";"Germany"
"12348248";"Anette Kramme";"SPD";"Political";"Germany"
"12348594";"FDP";"FDP";"Political";"Germany"
"12348596";"FDP Fraktion Bundestag";"FDP";"Political";"Germany"
"12348770";"Johannes Schraps";"SPD";"Political";"Germany"
"12349206";"SPD-Fraktion im Bundestag";"SPD";"Political";"Germany"
"12349008";"Daniel Günther";"CDU";"Political";"Germany"
"12348883";"Fraktion DIE LINKE. im Bundestag";"DIELINKE";"Political";"Germany"
"12349306";"Peter Tschentscher";"SPD";"Political";"Germany"
"12348523";"Christian DOLESCHAL";"Christlich-Soziale Union in Bayern e.V.";"Political";"Germany"
"12348956";"Hubertus Heil";"SPD";"Political";"Germany"
"12348882";"Christian Lindner";"FDP";"Societal";"Germany"
"12348637";"Markus Frohnmaier";"AfD";"Political";"Germany"
"12349000";"Mike Moncsek";"AfD";"Political";"Germany"
"12349277";"Thomas Dietz";"AfD";"Political";"Germany"
"12349034";"Nina Stahr";"GRÜNE";"Political";"Germany"
"12348855";"Maja Wallstein";"SPD";"Political";"Germany"
"12349222";"Stephan Weil";"SPD";"Political";"Germany"
"12348204";"Prof. Dr.-Ing. habil. Michael Kaufmann";"AfD";"Political";"Germany"
"12348980";"Melis Sekmen";"GRÜNE";"Political";"Germany"
"12348455";"Derya Türk-Nachbaur";"SPD";"Political";"Germany"
"12348809";"Katarina BARLEY";"Sozialdemokratische Partei Deutschlands";"Political";"Germany"
"12348679";"Prof. Dr. Harald Weyel";"AfD";"Political";"Germany"
"12348397";"CDU";"CDU";"Political";"Germany"
"12348970";"Sevim Dağdelen";"DIELINKE";"Political";"Germany"
"12348231";"Amira Mohamed Ali";"DIELINKE";"Political";"Germany"
"12348958";"Jessica Tatti";"DIELINKE";"Political";"Germany"
"12348380";"Campact";"";"Societal";"Germany"
"12348241";"Andreas Bleck";"AfD";"Political";"Germany"
"12349009";"Michael Kretschmer";"CDU";"Political";"Germany"
"12348702";"Helge Lindh";"SPD";"Political";"Germany"
"12348575";"Saskia Esken";"SPD";"Political";"Germany"
"12348826";"Kay Gottschalk";"AfD";"Political";"Germany"
"12348213";"Albrecht Glaser";"AfD";"Political";"Germany"
"12348947";"Matthias Hauer";"CDU";"Political";"Germany"
"12348186";"1LIVE";"";"Media";"Germany"
"12348425";"CSU";"CSU";"Political";"Germany"
"12348840";"Klaus Mack";"CDU";"Political";"Germany"
"12348951";"Maximilian Mordhorst";"FDP";"Political";"Germany"
"12348815";"Kathrin Henneberger";"GRÜNE";"Political";"Germany"
"12348541";"Dr. Joe Weingarten";"SPD";"Political";"Germany"
"12348304";"Nicole Bauer";"FDP";"Political";"Germany"
"12349097";"Stephan Protschka";"AfD";"Political";"Germany"
"12348526";"Dorothee Bär";"CSU";"Political";"Germany"
"12348216";"Alexander Dobrindt";"CSU";"Political";"Germany"
"12349002";"MLPD Marxistisch-Leninistische Partei Deutschlands";"";"Political";"Germany"
"12349064";"Deutscher Paritätischer Wohlfahrtsverband";"";"Societal";"Germany"
"12349185";"Sepp Müller";"CDU";"Political";"Germany"
"12348340";"Boris Pistorius";"SPD";"Political";"Germany"
"12348564";"Elisabeth Kaiser";"SPD";"Political";"Germany"
"12348197";"Adis Ahmetović";"SPD";"Political";"Germany"
"12348830";"Dr. Franziska Kersten";"SPD";"Political";"Germany"
"12348383";"Caren Lay";"DIELINKE";"Political";"Germany"
"12348978";"Melanie Wegling";"SPD";"Political";"Germany"
"12348194";"Achim Post (Minden)";"SPD";"Political";"Germany"
"12348936";"Martin Reichardt";"AfD";"Political";"Germany"
"12348644";"Dr. Thomas Gebhart";"CDU";"Political";"Germany"
"12348484";"Deutscher Gewerkschaftsbund";"";"Societal";"Germany"
"12349319";"Udo Schiefner";"SPD";"Political";"Germany"
"12348421";"Clara Bünger";"DIELINKE";"Political";"Germany"
"12348272";"Kontraste";"";"Media";"Germany"
"12349247";"ARD Tagesschau Online";"";"Media";"Germany"
"12348902";"Manager Magazin";"";"Media";"Germany"
"12348818";"Katja Mast";"SPD";"Political";"Germany"
"12348717";"Dr. Gero Clemens Hocker";"FDP";"Political";"Germany"
"12348286";"Auto Motor und Sport";"";"Media";"Germany"
"12348983";"Friedrich Merz";"CDU";"Political";"Germany"
"12348769";"Johannes Huber";"";"Political";"Germany"
"12348285";"Auto Bild";"";"Media";"Germany"
"12349276";"Thomas Seitz";"AfD";"Political";"Germany"
"12348860";"Wolfgang Kubicki";"FDP";"Political";"Germany"
"12349386";"Zeit im Bild";"";"Media";"Germany"
"12348227";"AfD";"AfD";"Political";"Germany"
"12348432";"Daniel CASPARY";"Christlich Demokratische Union Deutschlands";"Political";"Germany"
"12348894";"Mariana Iris Harder-Kühnel";"AfD";"Political";"Germany"
"12349213";"Stephan Brandner";"AfD";"Political";"Germany"
"12348202";"AfD im bundestag";"AfD";"Political";"Germany"
"12348937";"Martin Erwin Renner";"AfD";"Political";"Germany"
"12348585";"Extra 3";"";"Media";"Germany"
"12349169";"Carsten Schneider (Erfurt)";"SPD";"Political";"Germany"
"12348885";"Linke";"DIELINKE";"Political";"Germany"
"12349370";"Wolfgang Hellmich";"SPD";"Political";"Germany"
"12349131";"Robin Mesarosch";"SPD";"Political";"Germany"
"12348941";"Mathias Stein";"SPD";"Political";"Germany"
"12348510";"Deutscher Industrie- und Handelskammertag";"";"Societal";"Germany"
"12349077";"PETA Deutschland";"";"Societal";"Germany"
"12349190";"Silvia Breher";"CDU";"Political";"Germany"
"12349076";"Victor Perli";"DIELINKE";"Political";"Germany"
"12348203";"AfD im EU-Parlament";"AfD";"Political";"Germany"
"12349374";"Yasmin Fahimi";"";"Societal";"Germany"
"12349212";"Steffen Kotré";"AfD";"Political";"Germany"
"12348763";"Joana Cotar";"";"Political";"Germany"
"12348504";"Dietmar Dr. Bartsch";"DIELINKE";"Political";"Germany"
"12349197";"Sönke Rix";"SPD";"Political";"Germany"
"12348655";"Gitta Connemann";"CDU";"Political";"Germany"
"12348867";"Dr. Silke Launert";"CSU";"Political";"Germany"
"12348307";"Beatrix von Storch";"AfD";"Political";"Germany"
"12348788";"Julia Klöckner";"CDU";"Political";"Germany"
"12349289";"Deutscher Tierschutzbund";"";"Societal";"Germany"
"12348592";"Dr. Franziska Brantner";"GRÜNE";"Political";"Germany"
"12348335";"Bund gegen Missbrauch der Tiere";"";"Societal";"Germany"
"12348562";"Evangelische Kirche in Deutschland";"";"Societal";"Germany"
"12348542";"Dr. Karamba Diaby";"SPD";"Political";"Germany"
"12348427";"Mario Czaja";"CDU";"Political";"Germany"
"12349074";"Natalie Pawlik";"SPD";"Political";"Germany"
"12349103";"Radio Horeb";"";"Media";"Germany"
"12348794";"Jusos (Jungsozialisten)";"SPD";"Political";"Germany"
"12349163";"SAT.1 Gold";"";"Media";"Germany"
"12348516";"Deutsches Kinderhilfswerk";"";"Societal";"Germany"
"12348968";"Ulrike Bahr";"SPD";"Political";"Germany"
"12348808";"Konrad-Adenauer-Stiftung";"";"Societal";"Germany"
"12348570";"ERF Plus";"";"Media";"Germany"
"12348489";"Deutscher Hockey-Bund";"";"Societal";"Germany"
"12348838";"Klassik Radio";"";"Media";"Germany"
"12348750";"Jasmina Hostert";"SPD";"Political";"Germany"
"12349288";"Tierschutzverein Berlin";"";"Societal";"Germany"
"12349331";"Verena Hubertz";"SPD";"Political";"Germany"
"12348430";"Damian BOESELAGER";"Volt";"Political";"Germany"
"12349010";"Deutscher Musikrat";"";"Societal";"Germany"
"12349318";"Jan Metzler";"CDU";"Political";"Germany"
